"Content ID","Category","Value"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","35"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","-5"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","75"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","-15"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","","-15"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","0"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","0"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","-15"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","45"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","75"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","30"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking","45"
"a2e93b29-9259-4092-a4d7-62d5e823bb74","public speaking",""
"9b3a6d30-48e8-476c-82be-9031524bd04d","",""
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","-5"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","70"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","-5"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","-15"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","45"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","-12"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","70"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","70"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","-15"
"9b3a6d30-48e8-476c-82be-9031524bd04d","","50"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","0"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","-10"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","30"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","72"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","50"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","-10"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","-15"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","20"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","20"
"9b3a6d30-48e8-476c-82be-9031524bd04d","","30"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","50"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","75"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","-12"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","45"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food","75"
"9b3a6d30-48e8-476c-82be-9031524bd04d","food",""
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","",""
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","35"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","0"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-12"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-12"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","0"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","60"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-5"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","50"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-15"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","","-5"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","65"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-15"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","70"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","65"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-10"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","50"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","70"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","50"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","60"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-15"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","65"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-5"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","45"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","70"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-5"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-10"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","75"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","70"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","50"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","20"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","0"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","30"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-10"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","20"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","45"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","45"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-15"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","72"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","35"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","0"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","70"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","65"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","75"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis","-5"
"850fe90d-47d6-4eb7-b9c8-810afcb99ce9","tennis",""
"baa2db00-81ba-4c34-b17d-dd950bfa133b","",""
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","45"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","-10"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","-5"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","0"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","0"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","70"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","20"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","70"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","-15"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","","20"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","65"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","65"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","70"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","-10"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","50"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","-5"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","-12"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","75"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","60"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","","30"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","-15"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","50"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","70"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","65"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","70"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","50"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","0"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","60"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","soccer","75"
"baa2db00-81ba-4c34-b17d-dd950bfa133b","",""
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","",""
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","-5"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","0"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","20"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","50"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","50"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","0"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","35"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","35"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","30"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","","20"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","20"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","72"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","30"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","-15"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","75"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","-10"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","0"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","35"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","45"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","","30"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","-10"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","30"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","20"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","65"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","20"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","-10"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","72"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","72"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","20"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","","35"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","35"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","70"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","70"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","45"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","45"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer","60"
"f98dde71-ce1d-4f6c-bb05-ae05779d2207","soccer",""
"388bd9db-9d10-4f47-87c4-6db46e83bc95","",""
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","50"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","70"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","72"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","70"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","-10"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","50"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","70"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","75"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","-15"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","","70"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","0"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","65"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","50"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","-10"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","60"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","20"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","30"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education","30"
"388bd9db-9d10-4f47-87c4-6db46e83bc95","education",""
"78d0075f-895c-4a15-a35c-a921e2bb2cea","",""
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","75"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-15"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","65"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-5"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","70"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","72"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","65"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-10"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","45"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","","72"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-5"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-5"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","70"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","50"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","65"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","60"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","20"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-12"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","72"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","","35"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","65"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-12"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","20"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","45"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","60"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","65"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-15"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-15"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","65"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","","50"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-15"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","60"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","0"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","50"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-12"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-15"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","60"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","50"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","0"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","","0"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","70"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","45"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","20"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","35"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","-5"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying","72"
"78d0075f-895c-4a15-a35c-a921e2bb2cea","studying",""
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","",""
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","-12"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","60"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","50"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","60"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","70"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","20"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","65"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","35"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","60"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","","35"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","65"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","0"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","0"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","72"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","70"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","75"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","45"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","72"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel","72"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","","65"
"bda0b065-7f8b-4d52-b7e9-fcc375cdab08","travel",""
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","",""
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-12"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","20"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","30"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-5"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","35"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","70"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-10"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-12"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","30"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","","72"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","65"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","65"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","72"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-15"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","45"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-12"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","70"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-12"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","72"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","","-5"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","30"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","65"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","60"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","60"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-15"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","72"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","30"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","35"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","30"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","","65"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-10"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","-12"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food","35"
"a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","food",""
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","",""
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","70"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","60"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","50"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","-15"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","75"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","-5"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","0"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","60"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","-5"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","","72"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","20"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","30"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs","-12"
"809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1","dogs",""
"34a3747a-0b77-42f6-ae19-87c38b94b674","",""
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","-12"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","65"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","70"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","72"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","30"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","65"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","65"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","45"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","72"
"34a3747a-0b77-42f6-ae19-87c38b94b674","","50"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","65"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","72"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","30"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","70"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","20"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","20"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","20"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","-15"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","60"
"34a3747a-0b77-42f6-ae19-87c38b94b674","","-5"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","30"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","35"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","50"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","60"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","35"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","35"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","60"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","0"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","0"
"34a3747a-0b77-42f6-ae19-87c38b94b674","","35"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","65"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","65"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","60"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","72"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","-5"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","-10"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","20"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","70"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","70"
"34a3747a-0b77-42f6-ae19-87c38b94b674","","-12"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","-12"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","72"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","45"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","-5"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science","-5"
"34a3747a-0b77-42f6-ae19-87c38b94b674","science",""
"2920dccb-e06f-49fc-8049-b6d4164dfe84","",""
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","0"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","45"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","-5"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","-12"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","-10"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","45"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","35"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","-12"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","50"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","","-15"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","35"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","30"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","60"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","-12"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","70"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","50"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","75"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","20"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","-15"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","","-5"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","50"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","60"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","45"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","65"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","65"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","60"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","72"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","50"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","20"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","","-12"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","35"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","0"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","20"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","-10"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","65"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","70"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","75"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","30"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","veganism","72"
"2920dccb-e06f-49fc-8049-b6d4164dfe84","",""
"f4e3840e-bb71-40c2-afc5-9408d842646d","",""
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","72"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","-5"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","75"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","72"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","-10"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","50"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","30"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","45"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","-10"
"f4e3840e-bb71-40c2-afc5-9408d842646d","","75"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","70"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","-12"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","70"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","-5"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","75"
"f4e3840e-bb71-40c2-afc5-9408d842646d","healthy eating","-15"
